483839363,-0.01,-0.00,-0.00,0.16,-0.34,9.66,-0.01,-0.01,0.00,0.27,-0.02,10.20,-0.01,-0.01,0.00,0.25,-0.27,9.83,-0.01,-0.01,0.00,0.32,-0.23,10.04,-0.02,-0.01,0.00,2.38,-0.19,9.09,3938.4287,10552.3740,0.67
483849902,0.01,-0.00,0.00,0.15,-0.47,9.60,0.01,-0.00,-0.00,0.32,-0.22,9.46,0.02,-0.00,0.00,0.20,-0.53,9.67,0.02,-0.00,0.00,0.44,-0.69,9.65,0.03,-0.01,-0.00,2.23,-0.84,9.15,3938.4287,10552.3740,0.67
483853923,0.02,0.00,0.00,0.14,-0.40,9.85,0.03,-0.00,0.00,0.35,-0.17,9.80,0.03,-0.00,0.00,0.21,-0.32,9.88,0.04,-0.00,-0.00,0.44,-0.51,10.08,0.04,-0.01,-0.01,2.21,-0.58,9.12,3938.4287,10552.3740,0.67
483857925,0.02,-0.00,0.00,0.15,-0.34,10.03,0.02,-0.00,0.00,0.37,-0.04,10.12,0.02,0.00,0.00,0.18,-0.32,9.94,0.02,0.01,0.00,0.52,-0.41,9.99,0.02,0.00,-0.00,2.27,-0.42,9.48,3938.4287,10552.3740,0.67
483862259,0.02,-0.00,0.00,0.12,-0.38,9.81,0.01,-0.00,0.00,0.30,-0.15,9.85,0.01,0.00,0.00,0.17,-0.40,9.73,0.01,0.01,-0.00,0.46,-0.52,9.65,0.01,0.01,-0.00,2.21,-0.61,9.69,3938.4287,10552.3740,0.67
483866633,0.03,-0.00,0.00,0.14,-0.44,9.58,0.03,-0.00,0.00,0.33,-0.25,9.46,0.03,0.00,0.00,0.19,-0.51,9.51,0.03,0.00,-0.00,0.47,-0.64,9.70,0.03,0.00,-0.00,2.17,-0.77,9.47,3938.4287,10552.3740,0.67
483871062,0.06,0.00,0.00,0.14,-0.46,9.66,0.06,-0.00,0.00,0.34,-0.21,9.62,0.06,0.00,0.00,0.20,-0.49,9.59,0.07,-0.00,-0.00,0.45,-0.60,9.69,0.07,-0.00,-0.01,2.22,-0.77,9.67,3938.4287,10552.3740,0.67
483875497,0.07,0.00,0.01,0.08,-0.38,9.80,0.07,0.00,0.00,0.31,-0.15,9.90,0.07,0.00,0.00,0.20,-0.38,9.82,0.07,-0.00,0.00,0.43,-0.47,9.88,0.07,-0.00,-0.02,2.24,-0.52,9.57,3938.4287,10552.3740,0.67
483879872,0.07,0.00,0.00,0.10,-0.38,9.85,0.07,-0.00,0.00,0.32,-0.11,9.84,0.07,0.00,0.00,0.19,-0.33,9.86,0.06,0.00,-0.00,0.44,-0.50,9.94,0.06,0.00,-0.01,2.24,-0.57,9.40,3938.4287,10552.3740,0.67
483884201,0.08,0.00,0.00,0.13,-0.41,9.67,0.08,-0.00,0.00,0.33,-0.17,9.60,0.08,0.00,0.00,0.20,-0.47,9.53,0.07,0.00,-0.00,0.45,-0.55,9.57,0.07,0.00,-0.02,2.15,-0.70,9.45,3938.4287,10552.3740,0.67
483888465,0.10,0.00,0.01,0.13,-0.37,9.64,0.10,0.00,0.00,0.33,-0.17,9.62,0.10,0.00,0.00,0.19,-0.43,9.50,0.10,0.00,0.00,0.44,-0.55,9.61,0.10,-0.00,-0.02,2.21,-0.71,9.38,3938.4287,10552.3740,0.67
483892742,0.11,0.00,0.00,0.11,-0.37,9.81,0.11,0.00,0.00,0.32,-0.14,9.80,0.11,0.01,0.00,0.17,-0.37,9.78,0.12,0.00,-0.00,0.48,-0.55,9.80,0.12,0.00,-0.03,2.19,-0.59,9.35,3938.4287,10552.3740,0.67
483897043,0.12,0.00,0.00,0.17,-0.36,9.85,0.11,0.00,0.00,0.32,-0.09,9.83,0.11,0.01,0.00,0.21,-0.32,9.85,0.11,0.01,-0.00,0.45,-0.46,9.76,0.11,0.01,-0.02,2.18,-0.52,9.32,3938.4287,10552.3740,0.67
483901381,0.12,0.00,0.00,0.11,-0.35,9.79,0.12,0.00,0.00,0.34,-0.11,9.74,0.12,0.01,0.00,0.15,-0.37,9.68,0.11,0.01,-0.00,0.45,-0.49,9.72,0.11,0.01,-0.02,2.20,-0.65,9.43,3938.4287,10552.3740,0.67
483905775,0.13,0.00,0.00,0.10,-0.32,9.83,0.12,0.01,-0.00,0.37,-0.12,9.76,0.13,0.01,0.00,0.17,-0.40,9.68,0.13,0.01,-0.00,0.47,-0.54,9.71,0.13,0.01,-0.03,2.23,-0.66,9.45,3938.4287,10552.3740,0.67
483910210,0.13,0.00,0.00,0.11,-0.34,9.95,0.13,0.01,-0.00,0.35,-0.08,9.91,0.13,0.01,0.00,0.14,-0.36,9.87,0.13,0.01,-0.00,0.49,-0.48,9.97,0.13,0.01,-0.03,2.23,-0.51,9.59,3938.4287,10552.3740,0.67
