882713856,-0.08,0.00,0.01,0.02,-1.01,9.86,-0.08,-0.01,0.00,0.22,-0.76,9.71,-0.08,-0.01,0.00,0.10,-0.99,10.09,-0.08,-0.01,0.01,0.44,-1.08,9.96,-0.07,-0.01,0.01,2.28,-1.06,9.30,3938.4331,10552.3574,1.50
882724891,-0.04,-0.00,-0.00,-0.06,-1.20,9.45,-0.04,-0.01,0.00,0.17,-0.92,9.62,-0.04,-0.00,-0.00,0.08,-1.10,9.63,-0.04,-0.01,0.00,0.30,-1.24,9.68,-0.04,-0.03,0.01,2.08,-1.28,9.30,3938.4331,10552.3574,1.50
882728990,-0.01,-0.00,0.00,-0.05,-1.06,9.60,-0.02,-0.01,0.00,0.20,-0.79,9.81,-0.03,-0.00,0.00,0.08,-1.01,9.75,-0.03,-0.00,0.01,0.36,-1.19,9.57,-0.03,-0.02,0.01,2.07,-1.26,9.31,3938.4331,10552.3574,1.50
882733027,0.00,-0.00,0.00,-0.06,-1.08,9.62,-0.01,-0.00,0.00,0.17,-0.86,9.54,-0.01,0.00,0.00,0.05,-1.09,9.41,-0.01,-0.00,0.00,0.34,-1.24,9.37,-0.00,-0.00,0.00,1.98,-1.37,8.90,3938.4331,10552.3574,1.50
882737387,0.03,0.00,0.00,-0.07,-1.13,9.49,0.02,-0.00,-0.00,0.12,-0.84,9.48,0.02,0.00,0.00,0.01,-1.15,9.41,0.03,-0.00,-0.00,0.31,-1.26,9.36,0.03,-0.00,-0.01,1.96,-1.41,8.97,3938.4331,10552.3574,1.50
882741844,0.05,0.00,0.00,-0.06,-1.08,9.63,0.05,-0.00,0.00,0.13,-0.80,9.73,0.05,0.01,-0.00,0.01,-1.05,9.69,0.06,0.00,0.00,0.32,-1.17,9.56,0.06,0.01,-0.01,2.05,-1.31,9.16,3938.4331,10552.3574,1.50
882746293,0.05,0.00,0.00,-0.06,-1.03,9.84,0.05,0.00,0.00,0.17,-0.79,9.90,0.06,0.01,0.00,0.01,-0.99,9.82,0.07,0.01,-0.00,0.34,-1.12,9.94,0.07,0.01,-0.01,2.11,-1.18,9.49,3938.4331,10552.3574,1.50
882750764,0.05,0.00,0.00,-0.10,-0.96,9.85,0.05,-0.00,0.00,0.13,-0.73,9.96,0.05,0.01,-0.00,0.02,-1.01,10.01,0.06,0.01,0.00,0.31,-1.09,10.08,0.06,0.01,-0.01,2.11,-1.19,9.82,3938.4331,10552.3574,1.50
882755231,0.05,0.00,0.00,-0.06,-1.01,9.80,0.05,-0.00,0.00,0.17,-0.76,9.88,0.04,0.00,-0.00,0.05,-0.98,9.76,0.05,0.00,-0.00,0.35,-1.11,10.00,0.05,-0.00,-0.01,2.25,-1.11,10.28,3938.4331,10552.3574,1.50
882759585,0.04,0.00,0.01,-0.09,-0.96,9.95,0.04,-0.00,0.00,0.16,-0.75,10.04,0.04,0.00,-0.00,0.02,-0.98,10.01,0.04,0.00,-0.00,0.31,-1.04,10.18,0.04,-0.01,-0.01,2.18,-1.17,9.89,3938.4331,10552.3574,1.50
882763899,0.03,0.00,0.00,-0.01,-0.94,9.98,0.03,-0.00,-0.00,0.29,-0.72,10.12,0.02,0.00,0.00,0.17,-0.96,10.08,0.02,-0.00,-0.00,0.48,-1.09,10.04,0.02,-0.01,-0.01,2.25,-1.15,9.58,3938.4331,10552.3574,1.50
882768211,0.01,-0.00,0.00,0.14,-0.99,9.65,0.01,-0.00,0.00,0.41,-0.78,9.88,0.01,0.00,-0.00,0.34,-0.92,10.11,0.02,0.00,0.00,0.73,-1.05,9.99,0.02,-0.00,-0.00,2.41,-1.13,9.61,3938.4331,10552.3574,0.35
882772539,0.00,0.00,0.00,0.02,-0.99,9.91,-0.00,-0.00,0.00,0.31,-0.68,10.26,-0.00,0.00,-0.00,0.22,-0.96,10.04,0.01,0.01,0.00,0.43,-1.07,10.08,0.01,-0.00,-0.00,2.34,-1.08,10.16,3938.4331,10552.3574,0.35
882776972,-0.01,-0.00,0.00,0.17,-0.96,9.68,-0.01,-0.00,0.00,0.39,-0.73,9.89,-0.01,0.00,-0.00,0.27,-1.00,9.89,-0.01,0.00,-0.00,0.63,-1.08,10.14,-0.01,0.00,0.00,2.42,-1.16,9.98,3938.4331,10552.3574,0.35
882781435,0.01,-0.00,0.00,0.00,-0.53,10.12,0.01,-0.01,0.00,0.34,-0.53,9.45,-0.00,-0.00,0.00,0.18,-0.93,9.17,-0.01,-0.01,-0.00,0.42,-1.14,9.73,-0.01,-0.01,0.00,2.15,-1.39,9.61,3938.4331,10552.3574,0.35
882785910,0.00,-0.00,0.00,0.38,-1.00,9.85,0.00,-0.00,0.00,0.58,-0.75,9.72,0.00,0.00,-0.00,0.44,-0.89,10.28,0.00,-0.00,0.00,0.80,-1.06,9.96,0.00,-0.02,0.00,2.56,-1.13,8.97,3938.4331,10552.3574,0.35
882790351,-0.00,-0.00,0.00,0.17,-0.96,10.03,-0.01,-0.01,0.00,0.46,-0.77,10.03,-0.01,0.00,-0.00,0.27,-1.05,9.82,-0.01,0.00,0.00,0.58,-1.07,9.85,-0.00,0.01,0.00,2.32,-1.07,9.15,3938.4331,10552.3574,0.35
882794729,0.01,-0.00,-0.00,0.11,-1.06,9.42,0.00,-0.00,0.00,0.34,-0.85,9.47,0.00,0.00,-0.00,0.19,-1.13,9.42,0.00,0.00,-0.00,0.45,-1.22,9.43,0.01,0.00,-0.00,2.25,-1.30,9.81,3938.4331,10552.3574,0.35
882798856,0.04,-0.00,-0.00,-0.07,-1.11,9.42,0.03,-0.00,0.00,0.17,-0.87,9.58,0.03,0.00,-0.00,0.04,-1.07,9.47,0.03,-0.00,-0.00,0.32,-1.18,9.64,0.03,-0.02,-0.00,2.08,-1.29,9.55,3938.4331,10552.3574,0.35
882802920,0.07,-0.00,0.00,-0.15,-1.13,9.41,0.06,-0.01,0.00,0.11,-0.86,9.51,0.05,-0.00,0.00,-0.03,-1.04,9.40,0.05,-0.01,0.00,0.21,-1.14,9.42,0.04,-0.01,-0.01,1.95,-1.37,9.09,3938.4331,10552.3574,0.35
882807056,0.11,0.00,0.00,-0.23,-1.21,9.31,0.10,-0.00,0.00,0.02,-0.92,9.26,0.09,0.01,-0.00,-0.07,-1.19,9.04,0.09,-0.00,-0.01,0.19,-1.29,8.98,0.09,-0.00,-0.02,1.80,-1.46,8.58,3938.4331,10552.3574,0.35
882813714,0.18,0.00,0.01,-0.25,-1.18,9.30,0.18,0.00,0.00,-0.07,-0.89,9.31,0.18,0.02,-0.00,-0.14,-1.09,9.24,0.19,0.01,-0.00,0.12,-1.25,9.06,0.19,0.01,-0.04,1.79,-1.44,8.46,3938.4331,10552.3574,0.35
882817858,0.23,0.01,0.00,-0.29,-1.08,9.44,0.22,0.01,0.00,-0.01,-0.85,9.44,0.22,0.02,-0.00,-0.09,-1.08,9.35,0.23,0.02,-0.00,0.14,-1.26,9.13,0.24,0.03,-0.05,1.82,-1.39,9.01,3938.4331,10552.3574,0.35
882822018,0.23,0.01,0.01,-0.22,-0.93,10.06,0.23,0.01,-0.00,0.04,-0.67,10.15,0.24,0.03,-0.00,-0.09,-0.95,10.07,0.26,0.02,-0.01,0.23,-1.12,9.86,0.28,0.03,-0.06,1.96,-1.20,9.29,3938.4331,10552.3574,0.35
882826155,0.22,0.01,0.00,-0.27,-1.00,9.72,0.22,0.01,-0.00,-0.06,-0.68,10.07,0.22,0.03,0.00,-0.17,-0.92,10.36,0.23,0.02,-0.01,0.11,-0.88,10.78,0.24,0.04,-0.05,2.09,-0.81,10.40,3938.4331,10552.3574,0.35
882830473,0.20,0.01,-0.00,-0.19,-0.90,9.98,0.20,0.01,0.00,0.05,-0.63,10.12,0.19,0.02,0.00,-0.10,-0.92,10.09,0.20,0.02,-0.01,0.21,-1.03,10.18,0.19,0.02,-0.04,2.11,-1.06,10.83,3938.4331,10552.3574,0.35
882834821,0.19,0.01,0.00,-0.14,-0.75,10.28,0.18,0.00,-0.00,0.11,-0.55,10.33,0.18,0.01,-0.00,-0.03,-0.84,10.33,0.17,0.00,-0.01,0.28,-0.98,10.40,0.16,-0.01,-0.04,2.22,-0.97,10.57,3938.4331,10552.3574,0.35
882839154,0.14,0.00,0.00,-0.15,-0.84,10.27,0.13,0.00,-0.00,0.11,-0.57,10.30,0.13,0.01,-0.00,0.01,-0.89,10.33,0.12,0.00,-0.01,0.29,-1.01,10.51,0.12,0.00,-0.03,2.17,-0.93,9.82,3938.4331,10552.3574,0.35
882843601,0.12,0.00,0.00,-0.08,-0.82,10.13,0.11,0.00,-0.00,0.16,-0.67,9.90,0.10,0.01,0.00,0.04,-0.91,9.94,0.10,0.00,-0.00,0.32,-1.09,9.75,0.10,0.01,-0.02,2.06,-1.20,9.60,3938.4331,10552.3574,0.35
882848048,0.09,0.00,0.00,-0.06,-0.87,10.12,0.09,0.00,-0.00,0.20,-0.63,10.12,0.09,0.01,0.00,0.05,-0.91,10.10,0.10,0.01,-0.00,0.36,-1.01,10.27,0.10,0.00,-0.02,2.22,-0.94,9.67,3938.4331,10552.3574,0.35
882852490,0.07,0.00,0.00,-0.05,-0.87,10.02,0.06,0.00,-0.00,0.21,-0.60,10.02,0.06,0.01,-0.00,0.06,-0.85,10.08,0.07,0.01,-0.00,0.37,-0.98,10.30,0.08,0.02,-0.02,2.23,-0.99,9.87,3938.4331,10552.3574,0.35
882856954,0.06,0.00,0.00,-0.05,-0.92,9.93,0.05,-0.00,0.00,0.25,-0.66,10.01,0.06,0.01,-0.00,0.10,-0.92,9.85,0.06,0.01,-0.00,0.40,-1.04,9.98,0.06,-0.00,-0.01,2.24,-1.10,10.13,3938.4331,10552.3574,0.35
882861328,0.05,0.00,0.00,-0.02,-0.95,9.96,0.05,-0.00,0.00,0.20,-0.64,10.06,0.05,0.00,-0.00,0.14,-0.85,10.09,0.04,0.00,-0.00,0.40,-0.98,10.18,0.04,-0.01,-0.01,2.30,-1.03,9.87,3938.4331,10552.3574,0.35
882865617,0.04,0.00,0.00,-0.05,-0.94,9.84,0.04,-0.00,0.00,0.23,-0.68,9.95,0.03,0.00,-0.00,0.10,-0.89,9.89,0.03,0.00,-0.00,0.37,-1.01,9.88,0.03,-0.00,-0.01,2.15,-1.12,9.59,3938.4331,10552.3574,0.35
882869921,0.05,0.00,0.00,-0.01,-0.96,9.70,0.05,0.00,-0.00,0.24,-0.72,9.74,0.04,0.00,-0.00,0.09,-0.99,9.62,0.04,0.00,-0.00,0.38,-1.06,9.62,0.04,-0.01,-0.01,2.11,-1.21,9.29,3938.4331,10552.3574,0.35
882874275,0.06,0.00,0.01,-0.06,-0.91,9.73,0.05,0.00,-0.00,0.17,-0.70,9.83,0.06,0.01,-0.00,0.09,-0.92,9.78,0.06,0.00,-0.00,0.39,-1.07,9.73,0.06,0.00,-0.01,2.14,-1.14,9.24,3938.4331,10552.3574,0.35
882878707,0.07,0.00,0.00,-0.02,-0.93,9.74,0.06,0.00,-0.00,0.21,-0.65,9.84,0.06,0.01,-0.00,0.10,-0.97,9.71,0.07,0.01,-0.00,0.38,-1.09,9.71,0.07,0.01,-0.02,2.12,-1.16,9.38,3938.4331,10552.3574,0.35
882883190,0.08,0.00,-0.00,-0.01,-0.93,9.80,0.07,0.00,-0.00,0.22,-0.66,9.83,0.07,0.01,-0.00,0.10,-0.92,9.74,0.08,0.01,-0.00,0.40,-1.03,9.78,0.08,0.01,-0.02,2.21,-1.10,9.65,3938.4331,10552.3574,0.35
882887657,0.08,0.00,0.01,0.02,-0.89,9.85,0.07,0.00,-0.00,0.24,-0.62,9.88,0.08,0.01,-0.00,0.14,-0.81,9.93,0.08,0.01,-0.00,0.44,-0.97,9.96,0.08,0.00,-0.02,2.24,-1.01,9.89,3938.4331,10552.3574,0.35
882891814,0.07,0.00,0.00,0.00,-0.90,9.85,0.07,-0.00,0.00,0.23,-0.59,9.99,0.07,0.01,-0.00,0.09,-0.85,9.91,0.07,0.01,-0.00,0.39,-0.99,9.95,0.07,0.00,-0.02,2.21,-1.02,9.84,3938.4331,10552.3574,0.35
882895969,0.07,0.00,0.00,-0.02,-0.93,9.87,0.06,-0.00,0.00,0.20,-0.61,9.98,0.06,0.01,-0.00,0.08,-0.87,9.89,0.06,0.00,0.00,0.39,-1.01,9.99,0.06,0.00,-0.01,2.21,-1.05,9.74,3938.4331,10552.3574,0.35
882900082,0.06,0.00,0.00,-0.05,-0.89,9.75,0.06,-0.00,0.00,0.19,-0.60,9.91,0.06,0.00,-0.00,0.09,-0.90,9.96,0.06,0.00,-0.00,0.38,-1.05,9.86,0.06,0.00,-0.01,2.16,-1.04,9.65,3938.4331,10552.3574,0.35
882905265,0.07,0.00,0.01,-0.02,-0.84,10.06,0.06,0.00,-0.00,0.22,-0.57,10.06,0.06,0.01,-0.00,0.11,-0.85,9.93,0.06,0.01,-0.00,0.37,-0.98,9.87,0.06,-0.00,-0.01,2.11,-1.10,9.39,3938.4331,10552.3574,0.35
882909346,0.05,0.00,-0.00,-0.06,-0.91,9.91,0.05,0.00,0.00,0.17,-0.61,10.03,0.05,0.01,-0.00,0.09,-0.89,9.99,0.05,0.01,-0.00,0.35,-1.00,10.16,0.06,0.01,-0.01,2.22,-0.98,9.72,3938.4331,10552.3574,0.35
